,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Pair,Root,Subcategory
195,KEGG_2021_Human,Prion disease,47/273,0.1284125457513192,0.199893420972497,0,0,1.2185019139168216,2.50098393222189,RYR1;ATF2;C1QA;NOTCH1;NDUFB7;NCF2;ITPR1;CACNA1C;C8B;COX5B;TNF;CASP9;PSMD9;STIP1;MAPK9;C5;PPP3R1;C7;TUBB3;C9;CASP3;CCL5;PSMD1;NCAM1;NCAM2;CSNK2A1;NDUFA5;EIF2AK3;HSPA2;GRIN2B;ATP5F1D;SDHB;COX6B1;MAPK13;SOD1;IL1A;CREB3;IL6;PSMA1;PSMC3;NDUFS6;IL1B;ATP5PO;PPIF;BAX;ATF4;HSPA1A,0,Human Diseases,Neurodegenerative disease
196,KEGG_2021_Human,Pentose phosphate pathway,7/30,0.1379180866342437,0.2136378204726521,0,0,1.7799546728693267,3.526259917043128,GPI;RPE;PGM2;TALDO1;PGD;FBP1;RBKS,0,Metabolism,Carbohydrate metabolism
197,KEGG_2021_Human,Pyruvate metabolism,10/47,0.13927111495736,0.214681328422077,0,0,1.5809836613132184,3.11664491338318,ADH4;GRHPR;FH;ALDH2;MDH1;PKLR;ADH1B;GLO1;ACYP1;HAGH,0,Metabolism,Carbohydrate metabolism
198,KEGG_2021_Human,Mucin type O-glycan biosynthesis,8/36,0.1454501348715176,0.2229220587785572,0,0,1.6710610144572409,3.2216752375862376,GALNT7;C1GALT1C1;GALNT5;GALNT3;GALNT2;GCNT1;ST3GAL1;GALNT10,0,Metabolism,Glycan biosynthesis and metabolism
199,KEGG_2021_Human,Cortisol synthesis and secretion,13/65,0.1460280574910169,0.2229220587785572,0,0,1.4626288659793814,2.8140343154574703,ATF2;SCARB1;ITPR1;CACNA1C;CACNA1H;AGT;POMC;CREB3;GNAS;PLCB1;PLCB2;LDLR;ATF4,0,Organismal Systems,Endocrine system
200,KEGG_2021_Human,Galactose metabolism,7/31,0.156987096462659,0.2375076591459405,0,0,1.705689871970736,3.158241150267332,B4GALT1;AKR1B10;GLB1;AKR1B1;PGM2;GLA;HK2,0,Metabolism,Carbohydrate metabolism
201,KEGG_2021_Human,One carbon pool by folate,5/20,0.1570857619034859,0.2375076591459405,0,0,1.94905186200594,3.607623600101888,MTHFD2;SHMT1;MTR;GART;FTCD,0,Metabolism,Metabolism of cofactors and vitamins
202,KEGG_2021_Human,Mineral absorption,12/60,0.1581048320891253,0.2379101282864933,0,0,1.4624699416008244,2.697521378536455,SLC34A3;S100G;TF;HEPH;ATP2B4;ATP1B4;HMOX1;ATP1B3;ATP1B2;ATP1B1;HMOX2;ATOX1,0,Organismal Systems,Digestive system
203,KEGG_2021_Human,Arachidonic acid metabolism,12/61,0.1722373464358502,0.2533803323962381,0,0,1.4325394877978674,2.5196676790629837,GGT5;HPGDS;PLA2G1B;PTGES2;EPHX2;PLA2G10;PLA2G2A;PLA2G4A;LTA4H;GGT1;PTGDS;PLB1,0,Metabolism,Lipid metabolism
204,KEGG_2021_Human,Glycerolipid metabolism,12/61,0.1722373464358502,0.2533803323962381,0,0,1.4325394877978674,2.5196676790629837,PNLIPRP1;LIPF;PNLIPRP2;AKR1B10;ALDH2;DGKA;AKR1B1;LPL;DGKZ;GLA;MGLL;PNLIP,0,Metabolism,Lipid metabolism
205,KEGG_2021_Human,Glycolysis / Gluconeogenesis,13/67,0.1723948464088329,0.2533803323962381,0,0,1.4082919689448898,2.475731954710698,GPI;PKLR;ADH1B;ENO1;ENO2;ENO3;HK2;ALDH3A1;ADH4;ALDH2;PGM2;FBP1;GAPDH,0,Metabolism,Carbohydrate metabolism
206,KEGG_2021_Human,Long-term potentiation,13/67,0.1723948464088329,0.2533803323962381,0,0,1.4082919689448898,2.475731954710698,MAP2K1;ARAF;ITPR1;CACNA1C;GRIN2B;PPP1CC;PPP3R1;RAP1A;EP300;PLCB1;HRAS;PLCB2;ATF4,0,Organismal Systems,Nervous system
207,KEGG_2021_Human,Systemic lupus erythematosus,24/135,0.1770527908762739,0.2590216755412155,0,0,1.2653757586493013,2.1907543354401637,CD86;IL10;C1QA;CD40;SSB;C1S;C1R;CD80;ACTN4;C8B;TNF;GRIN2B;C2;C3;C5;FCGR3B;CD40LG;FCGR2A;C7;IFNG;C9;CD28;HLA-DRA;TRIM21,0,Human Diseases,Immune disease
208,KEGG_2021_Human,Insulin secretion,16/86,0.1827931734058624,0.2661872939919471,0,0,1.3372254164823825,2.2724808263233665,GLP1R;ATF2;SNAP25;ADCYAP1R1;ATP1B4;ATP1B3;GCG;ATP1B2;CACNA1C;ATP1B1;GIP;CREB3;GNAS;PLCB1;PLCB2;ATF4,0,Organismal Systems,Endocrine system
209,KEGG_2021_Human,Cushing syndrome,27/155,0.188168511492005,0.2727580258324477,0,0,1.234523372755525,2.062169297743014,ATF2;SCARB1;CDKN1A;FH;ITPR1;FZD10;CACNA1C;CACNA1H;CRHR1;EGFR;RAP1A;LDLR;USP8;MAP2K1;AXIN1;FZD8;ARNT;WNT9A;AGT;POMC;CREB3;CCNE1;GNAS;CRH;PLCB1;PLCB2;ATF4,0,Human Diseases,Endocrine and metabolic disease
210,KEGG_2021_Human,Collecting duct acid secretion,6/27,0.1927122662772941,0.2780688408384701,0,0,1.6706009109163034,2.7507397089446988,ATP6V1G1;ATP6V1G2;CA2;SLC4A1;ATP6V1D;ATP6V1F,0,Organismal Systems,Excretory system
211,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,26/150,0.2007998985979973,0.2873048371138457,0,0,1.2270145979712048,1.969906164342132,ATF2;CACNA1C;PPP1CC;AKT2;AKT3;TNNI3;TPM3;ATP2B4;ATP1B4;PPP2R5A;ATP1B3;ATP1B2;ATP1B1;AGT;MAPK13;CACNB1;MYL4;CREB3;CACNB3;MYL3;BCL2;GNAS;PLCB1;PLCB2;SCN4B;ATF4,0,Organismal Systems,Circulatory system
212,KEGG_2021_Human,Amphetamine addiction,13/69,0.2009315474751895,0.2873048371138457,0,0,1.3578362788414335,2.1790434244848127,ATF2;DDC;JUN;FOS;CACNA1C;SIRT1;GRIN2B;PPP1CC;CREB3;PPP3R1;GNAS;FOSB;ATF4,0,Human Diseases,Substance dependence
213,KEGG_2021_Human,Ovarian steroidogenesis,10/51,0.2035167449756894,0.2896905018572876,0,0,1.4264064370818783,2.2708490221124213,SCARB1;FSHB;INSR;LHB;GNAS;PLA2G4A;CGA;LDLR;BMP6;IGF1R,0,Organismal Systems,Endocrine system
214,KEGG_2021_Human,Terpenoid backbone biosynthesis,5/22,0.2100765207073395,0.2976869082669026,0,0,1.7195500544288995,2.6829854575241265,MVK;HMGCS1;FNTA;IDI2;PMVK,0,Metabolism,Metabolism of terpenoids and polyketides
215,KEGG_2021_Human,GnRH secretion,12/64,0.2180650563052467,0.3076274901449016,0,0,1.3496551541896784,2.05547329333789,MAP2K1;AKT2;AKT3;LHB;ITPR1;SPP1;CACNA1C;PLCB1;CGA;HRAS;PLCB2;CACNA1H,0,Organismal Systems,Endocrine system
216,KEGG_2021_Human,Pentose and glucuronate interconversions,7/34,0.2205543344116895,0.3097563096626395,0,0,1.515902047452116,2.2914545128569688,UGDH;AKR1B10;RPE;DCXR;SORD;AKR1B1;GUSB,0,Metabolism,Carbohydrate metabolism
217,KEGG_2021_Human,Other types of O-glycan biosynthesis,9/47,0.2416755664142427,0.3364294228497828,0,0,1.3848842249756168,1.9667559164478443,GALNT7;C1GALT1C1;GALNT5;ST6GAL1;B4GALT1;GALNT3;GALNT2;OGT;GALNT10,0,Metabolism,Glycan biosynthesis and metabolism
218,KEGG_2021_Human,Synaptic vesicle cycle,14/78,0.2435061742072596,0.3374910133749738,0,0,1.2793378308697148,1.8072092265790087,SNAP25;ATP6V1G1;ATP6V1G2;SYT1;STXBP1;CLTA;AP2B1;CPLX2;DNM1;DNM3;STX1B;STX3;ATP6V1D;ATP6V1F,0,Organismal Systems,Nervous system
219,KEGG_2021_Human,Amyotrophic lateral sclerosis,58/364,0.2565473843691502,0.3540129845443296,0,0,1.1095347272125835,1.5094575291318926,TNF;CASP9;PSMD9;TUBB3;CASP3;CASP1;PSMD1;NEFL;NOS1;MAP3K5;GABARAPL1;ANXA11;TRAF2;TNFRSF1B;SDHB;COX6B1;TNFRSF1A;ATXN2L;ERN1;PSMA1;NDUFS6;NUP50;CAT;ANG;TP53;ATF4;DCTN6;BECN1;NDUFB7;DCTN2;DCTN1;COX5B;TANK;GABARAP;PPP3R1;ATXN2;ERBB4;TPR;BID;UBQLN3;MAP2K6;RANBP2;NDUFA5;NOS2;FUS;EIF2AK3;RAB39B;CHCHD10;GRIN2B;ATP5F1D;MAPK13;SOD1;CCS;PSMC3;ATP5PO;BCL2;BAX;BCL2L1,0,Human Diseases,Neurodegenerative disease
220,KEGG_2021_Human,Spinocerebellar ataxia,24/143,0.262775570149591,0.3604336716508477,0,0,1.1797519283670694,1.576685312165209,RYR1;NOP56;BECN1;NFYA;ITPR1;TRAF2;GRIN2B;ATXN2L;ERN1;PSMD9;ATXN3;MAPK9;ATXN2;PSMA1;PSMC3;AKT2;AKT3;PPIF;PSMD1;ATXN10;PLCB1;PLCB2;MAP3K5;SPTBN2,0,Human Diseases,Neurodegenerative disease
221,KEGG_2021_Human,Other glycan degradation,4/18,0.2634815764283095,0.3604336716508477,0,0,1.670141437870112,2.2275876054930404,GLB1;MAN2B2;FUCA1;GBA,0,Metabolism,Glycan biosynthesis and metabolism
222,KEGG_2021_Human,Starch and sucrose metabolism,7/36,0.2671969119658312,0.363940621470701,0,0,1.4111915235797738,1.862447382458045,GPI;GYS1;AMY2A;AMY2B;TREH;PGM2;HK2,0,Metabolism,Carbohydrate metabolism
223,KEGG_2021_Human,Cardiac muscle contraction,15/87,0.2850974401626318,0.3866557557570457,0,0,1.2182628381476388,1.5288275928881752,TPM3;ATP1B4;ATP1B3;ATP1B2;CACNA1C;ATP1B1;COX5B;COX6B1;CACNB1;MYL4;CACNB3;MYL3;CASQ2;HRC;TNNI3,0,Organismal Systems,Circulatory system
224,KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,7/37,0.2914551998415742,0.393589073290331,0,0,1.36407178783722,1.6817217846710628,SLC9A3R2;INSR;NEDD4L;ATP1B4;ATP1B3;ATP1B2;ATP1B1,0,Organismal Systems,Excretory system
225,KEGG_2021_Human,Non-homologous end-joining,3/13,0.2934269720838146,0.3945656305467463,0,0,1.753458904109589,2.1499624081337623,FEN1;DCLRE1C;XRCC4,0,Genetic Information Processing,Replication and repair
226,KEGG_2021_Human,Circadian rhythm,6/31,0.2952209975496434,0.3952959119732513,0,0,1.40297565992458,1.7116738799532385,PER3;BHLHE40;CSNK1D;PRKAB1;PRKAG3;ARNTL,0,Organismal Systems,Environmental adaptation
227,KEGG_2021_Human,Glucagon signaling pathway,18/107,0.2965491229264845,0.3953104848834353,0,0,1.18271094006846,1.4376352925775373,ATF2;ITPR1;GCG;PRKAB1;SIRT1;FOXO1;PRKAG3;GYS1;CREB3;PPP3R1;AKT2;AKT3;GNAS;EP300;PLCB1;FBP1;PLCB2;ATF4,0,Organismal Systems,Endocrine system
228,KEGG_2021_Human,MicroRNAs in cancer,49/310,0.2977338462096759,0.3953104848834353,0,0,1.0984783646219107,1.3308673121458074,CDKN1A;TNC;PTEN;CRKL;CCND2;PLAU;TNN;CASP3;TIMP3;EP300;TNR;HRAS;PDGFRB;PDGFRA;MAP2K1;SIRT1;MMP9;SERPINB5;CDC25A;CCNE1;ITGA5;EZR;TP53;MET;NOTCH2;NOTCH3;TNXB;NOTCH1;SHC1;PDGFB;PDGFA;EFNA4;EGFR;BCL2L11;ERBB3;ERBB2;ABL1;HMOX1;PAK4;TGFB2;NFKB1;VEGFA;EFNA1;HNRNPK;CYP24A1;BCL2;SPRY2;VIM;RECK,0,Human Diseases,Cancer: overview
229,KEGG_2021_Human,Basal cell carcinoma,11/63,0.3105356770228245,0.4105827361473327,0,0,1.2367590342349957,1.4463358697089366,BMP4;CDKN1A;SHH;GADD45B;AXIN1;FZD8;BAX;FZD10;WNT9A;TP53;GLI2,0,Human Diseases,Cancer: specific types
230,KEGG_2021_Human,mTOR signaling pathway,25/154,0.31660149748456,0.4168586383546707,0,0,1.1333665024261586,1.3034977366908118,PRR5;PTEN;FZD10;TNF;IGF1R;STK11;AKT2;AKT3;EIF4EBP1;RICTOR;ATP6V1D;HRAS;EIF4E;EIF4B;ATP6V1F;ATP6V1G1;MAP2K1;ATP6V1G2;INSR;FZD8;TSC1;WNT9A;TNFRSF1A;AKT1S1;LAMTOR5,0,Environmental Information Processing,Signal transduction
231,KEGG_2021_Human,Sulfur relay system,2/8,0.3306135126196053,0.4335015352190676,0,0,1.9480771425310968,2.156141953068603,MOCS2;TST,0,Genetic Information Processing,"Folding, sorting and degradation"
232,KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,16/98,0.3568391093198571,0.4640376894859047,0,0,1.1407284351481286,1.175486741941119,IL1R1;SRC;ITPR1;TRPV3;PLA2G4A;IL1RAP;NGF;MAPK13;PPP1CC;MAPK9;IL1B;GNAS;PRKCQ;PLCB1;PLCB2;MAP2K6,0,Organismal Systems,Sensory system
233,KEGG_2021_Human,Dopaminergic synapse,21/132,0.3726991837225924,0.4826759920341771,0,0,1.1060591949633989,1.0916623553771698,ATF2;DDC;ITPR1;PPP2R5A;CACNA1C;FOS;COMT;GRIN2B;ARNTL;MAPK13;GNGT1;PPP1CC;CREB3;MAPK9;CALY;AKT2;AKT3;GNAS;PLCB1;PLCB2;ATF4,0,Organismal Systems,Nervous system
234,KEGG_2021_Human,Melanogenesis,16/101,0.4051255814116117,0.5225293213308951,0,0,1.100273174285194,0.994160829478794,MAP2K1;EDN1;TYRP1;FZD8;FZD10;WNT9A;POMC;CREB3;KITLG;EDNRB;KIT;GNAS;EP300;PLCB1;HRAS;PLCB2,0,Organismal Systems,Endocrine system
235,KEGG_2021_Human,Linoleic acid metabolism,5/29,0.4210524744923091,0.5408641542258931,0,0,1.2175148503541238,1.0531476798896615,PLA2G1B;PLA2G2A;PLA2G10;PLA2G4A;PLB1,0,Metabolism,Lipid metabolism
236,KEGG_2021_Human,DNA replication,6/36,0.4332211580439946,0.5534439820142557,0,0,1.168803565306822,0.977712274899835,FEN1;PCNA;RNASEH2A;RFC4;RPA2;SSBP1,0,Genetic Information Processing,Replication and repair
237,KEGG_2021_Human,Mismatch repair,4/23,0.4393253784416562,0.5575374280625035,0,0,1.2302699194028237,1.011915412913762,PCNA;RFC4;RPA2;SSBP1,0,Genetic Information Processing,Replication and repair
238,KEGG_2021_Human,Sulfur metabolism,2/10,0.441492872516691,0.5580469908610974,0,0,1.4608866826429303,1.194411314052683,TST;SUOX,0,Metabolism,Energy metabolism
239,KEGG_2021_Human,Glycerophospholipid metabolism,15/98,0.4663570299356843,0.5866773634221184,0,0,1.056122702639996,0.8056143892380676,ACHE;LYPLA2;PCYT2;PLA2G1B;DGKA;PLA2G2A;PLA2G4A;LCAT;DGKZ;PLB1;PLA2G15;PHOSPHO1;GPD1;PLA2G10;LPCAT2,0,Metabolism,Lipid metabolism
240,KEGG_2021_Human,Vasopressin-regulated water reabsorption,7/44,0.4678566315897906,0.5866773634221184,0,0,1.1055499944388834,0.8397684490238597,DCTN6;DYNC1H1;CREB3;DCTN2;DCTN1;GNAS;STX4,0,Organismal Systems,Excretory system
241,KEGG_2021_Human,Notch signaling pathway,9/59,0.5005274405049202,0.6251647082986354,0,0,1.051770761839396,0.7279230299413304,NOTCH2;DLL4;NOTCH3;NOTCH1;NUMB;EP300;DTX2;DTX3;DLL1,0,Environmental Information Processing,Signal transduction
242,KEGG_2021_Human,Huntington disease,45/306,0.5069725006118058,0.63072169367453,0,0,1.0074045673480148,0.6843284278996602,DCTN6;BECN1;HIP1;NDUFB7;DCTN2;DCTN1;ITPR1;CLTA;COX5B;CASP9;PSMD9;MAPK9;CASP8;POLR2A;TUBB3;CASP3;PSMD1;EP300;POLR2F;MAP3K5;TGM2;NDUFA5;BDNF;TRAF2;AP2B1;SOD2;GRIN2B;ATP5F1D;SDHB;COX6B1;SOD1;ERN1;CREB3;REST;PSMA1;PSMC3;DLG4;NDUFS6;ATP5PO;PPIF;BAX;PLCB1;TP53;PLCB2;RCOR1,0,Human Diseases,Neurodegenerative disease
243,KEGG_2021_Human,Proteasome,7/46,0.5171909522674483,0.6384075817051315,0,0,1.0487320178678203,0.6914742469132309,PSMD9;IFNG;PSMA1;PSMC3;PSME1;PSMD1;PSME2,0,Genetic Information Processing,"Folding, sorting and degradation"
244,KEGG_2021_Human,Type II diabetes mellitus,7/46,0.5171909522674483,0.6384075817051315,0,0,1.0487320178678203,0.6914742469132309,MAPK9;PKLR;INSR;ADIPOQ;CACNA1C;TNF;HK2,0,Human Diseases,Endocrine and metabolic disease
245,KEGG_2021_Human,Base excision repair,5/33,0.539878718814212,0.6603455337880845,0,0,1.0433393713894057,0.6431256142691872,FEN1;PCNA;PARP1;APEX1;UNG,0,Genetic Information Processing,Replication and repair
246,KEGG_2021_Human,"Glycine, serine and threonine metabolism",6/40,0.5404743629936474,0.6603455337880845,0,0,1.0310552743551995,0.6344166361305149,AOC3;GAMT;GRHPR;CBS;SHMT1;AGXT,0,Metabolism,Amino acid metabolism
247,KEGG_2021_Human,Nucleotide excision repair,7/47,0.5412325735794743,0.6603455337880845,0,0,1.0224537037037038,0.6276906646485659,PCNA;RFC4;CETN2;ERCC1;RPA2;MNAT1;RAD23B,0,Genetic Information Processing,Replication and repair
248,KEGG_2021_Human,"Neomycin, kanamycin and gentamicin biosynthesis",1/5,0.5461928533387497,0.6638343909809419,0,0,1.460728952772074,0.8834242637202937,HK2,0,Metabolism,Biosynthesis of other secondary metabolites
249,KEGG_2021_Human,Gastric acid secretion,11/76,0.5635737004742576,0.68058681391083,0,0,0.988651732882502,0.5669494184339217,CA2;ITPR1;GNAS;ATP1B4;GAST;ATP1B3;ATP1B2;ATP1B1;EZR;PLCB1;PLCB2,0,Organismal Systems,Digestive system
250,KEGG_2021_Human,Circadian entrainment,14/97,0.5642840039387261,0.68058681391083,0,0,0.9853756725078382,0.5638295960322156,RYR1;ADCYAP1R1;ITPR1;CACNA1C;FOS;GRIN2B;CACNA1H;GNGT1;PER3;GNAS;NOS1;PLCB1;PLCB2;PRKG1,0,Organismal Systems,Environmental adaptation
251,KEGG_2021_Human,Fatty acid elongation,4/27,0.5709301557421071,0.6859845217281592,0,0,1.0160716147578832,0.5694963495751855,ECHS1;MECR;PPT1;HADH,0,Metabolism,Lipid metabolism
252,KEGG_2021_Human,Hedgehog signaling pathway,8/56,0.5855790628691502,0.7009203934342858,0,0,0.973642081189251,0.5210485227359599,SHH;CCND2;BOC;BCL2;CSNK1D;LRP2;GLI2;CDON,0,Environmental Information Processing,Signal transduction
253,KEGG_2021_Human,Vibrio cholerae infection,7/50,0.6100711259778655,0.7222406292751794,0,0,0.950952244233898,0.4699413220130126,SLC12A2;ATP6V1G1;ATP6V1G2;GNAS;ATP6V1D;PDIA4;ATP6V1F,0,Human Diseases,Infectious disease: bacterial
254,KEGG_2021_Human,Progesterone-mediated oocyte maturation,14/100,0.6124640493253262,0.7222406292751794,0,0,0.9508342193833093,0.4661607701953938,MAP2K1;ARAF;KIF22;CDC25A;IGF1R;MAPK13;MAPK9;AKT2;CDC26;AKT3;CDC27;CDK1;PGR;MAD1L1,0,Organismal Systems,Endocrine system
255,KEGG_2021_Human,"Phenylalanine, tyrosine and tryptophan biosynthesis",1/6,0.6125331919169242,0.7222406292751794,0,0,1.1685147159479807,0.5727499969944817,GOT1,0,Metabolism,Amino acid metabolism
256,KEGG_2021_Human,Phosphonate and phosphinate metabolism,1/6,0.6125331919169242,0.7222406292751794,0,0,1.1685147159479807,0.5727499969944817,PCYT2,0,Metabolism,Metabolism of other amino acids
257,KEGG_2021_Human,Oocyte meiosis,18/129,0.6224695331353369,0.731228150448946,0,0,0.947071684421082,0.4489693658412093,MAP2K1;ITPR1;PPP2R5A;SMC3;IGF1R;MAPK13;PPP1CC;PPP3R1;SLK;PTTG1;YWHAQ;ESPL1;CCNE1;CDC26;CDC27;CDK1;PGR;MAD1L1,0,Cellular Processes,Cell growth and death
258,KEGG_2021_Human,Cholinergic synapse,15/113,0.6968024252422612,0.8125076250057363,0,0,0.8936817505544171,0.3228455466932567,ACHE;MAP2K1;CHRM1;ITPR1;CACNA1C;FOS;GNGT1;CREB3;AKT2;AKT3;BCL2;PLCB1;HRAS;PLCB2;ATF4,0,Organismal Systems,Nervous system
259,KEGG_2021_Human,Serotonergic synapse,15/113,0.6968024252422612,0.8125076250057363,0,0,0.8936817505544171,0.3228455466932567,APP;MAP2K1;DDC;ARAF;ITPR1;HTR1A;HTR1B;PLA2G4A;CACNA1C;GNGT1;CASP3;GNAS;PLCB1;HRAS;PLCB2,0,Organismal Systems,Nervous system
260,KEGG_2021_Human,Primary bile acid biosynthesis,2/17,0.7336560271468076,0.8510763851172215,0,0,0.7788200387994979,0.2412122390280817,SCP2;AKR1C4,0,Metabolism,Lipid metabolism
261,KEGG_2021_Human,Homologous recombination,5/41,0.7352653580284856,0.8510763851172215,0,0,0.8111053994364481,0.2494342256615083,BABAM1;RAD51;RPA2;NBN;SSBP1,0,Genetic Information Processing,Replication and repair
262,KEGG_2021_Human,Propanoate metabolism,4/34,0.7528241186776689,0.8649516375417644,0,0,0.7786684937764075,0.2210824029161143,MCEE;ECHS1;ACOX1;MMUT,0,Metabolism,Carbohydrate metabolism
263,KEGG_2021_Human,Maturity onset diabetes of the young,3/26,0.7540284882690155,0.8649516375417644,0,0,0.7617927337701013,0.2150732317093298,HHEX;PKLR;HNF1A,0,Human Diseases,Endocrine and metabolic disease
264,KEGG_2021_Human,Parkinson disease,33/249,0.7554722768934482,0.8649516375417644,0,0,0.891344675124952,0.2499439150596917,NDUFB7;ITPR1;HTRA2;UBE2L6;TXN;PARK7;COX5B;CASP9;PSMD9;MAPK9;TUBB3;CASP3;PSMD1;MAP3K5;SNCA;GPR37;NDUFA5;EIF2AK3;ATP5F1D;SDHB;COX6B1;ERN1;PSMA1;PSMC3;NDUFS6;ATP5PO;PPIF;GNAS;BAX;MAPT;TP53;ATF4;BCL2L1,0,Human Diseases,Neurodegenerative disease
265,KEGG_2021_Human,Inositol phosphate metabolism,9/73,0.7582012772122428,0.8649516375417644,0,0,0.8210202899794098,0.2272636637101071,PIKFYVE;IMPA1;INPP1;INPP5D;INPPL1;PTEN;INPP5J;PLCB1;PLCB2,0,Metabolism,Carbohydrate metabolism
266,KEGG_2021_Human,Fatty acid biosynthesis,2/18,0.7626476815099275,0.8668944868961765,0,0,0.7301009928106813,0.1978275141893651,MECR;ACSL1,0,Metabolism,Lipid metabolism
267,KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,3/27,0.7769157483002742,0.8799475858884827,0,0,0.7300085616438357,0.1842712187329031,SCP2;ACOX1;ACAA1,0,Metabolism,Lipid metabolism
268,KEGG_2021_Human,Bile secretion,11/90,0.7824578461687748,0.8830595692476172,0,0,0.8127782028098484,0.1993868707288437,SCARB1;SCT;CA2;GNAS;ATP1B4;ATP1B3;ATP1B2;ATP1B1;SLC51B;LDLR;SULT2A1,0,Organismal Systems,Digestive system
269,KEGG_2021_Human,Steroid biosynthesis,2/20,0.8124787342951075,0.9136771531574874,0,0,0.6489025828293202,0.1347547041649286,CYP24A1;LBR,0,Metabolism,Lipid metabolism
270,KEGG_2021_Human,Ubiquinone and other terpenoid-quinone biosynthesis,1/11,0.8242094720986816,0.9215074448587336,0,0,0.5840862422997947,0.1129217247905984,COQ7,0,Metabolism,Metabolism of terpenoids and polyketides
271,KEGG_2021_Human,Taste transduction,10/86,0.8252740724526,0.9215074448587336,0,0,0.7679278009648219,0.1474726543016449,ENTPD2;PDE1C;GABRA4;HTR1A;HTR1B;CACNA1C;PLCB1;SCN2A;PLCB2;SCN3A,0,Organismal Systems,Sensory system
272,KEGG_2021_Human,RNA degradation,9/79,0.8343493682528141,0.9228307189573516,0,0,0.7503823904304343,0.1358965452479222,LSM8;EXOSC10;PNPT1;LSM1;SKIV2L;ENO1;NUDT16;ENO2;ENO3,0,Genetic Information Processing,"Folding, sorting and degradation"
273,KEGG_2021_Human,Ascorbate and aldarate metabolism,3/30,0.8352202076639322,0.9228307189573516,0,0,0.6487823439878234,0.1168196626654671,UGDH;ALDH2;GUSB,0,Metabolism,Carbohydrate metabolism
274,KEGG_2021_Human,Citrate cycle (TCA cycle),3/30,0.8352202076639322,0.9228307189573516,0,0,0.6487823439878234,0.1168196626654671,FH;MDH1;SDHB,0,Metabolism,Carbohydrate metabolism
275,KEGG_2021_Human,Thermogenesis,29/232,0.8442102050461965,0.929513675242502,0,0,0.8329548820219173,0.141064038918792,KLB;ATF2;KDM3A;NDUFB7;NPR1;COX5B;PRKAG3;NPPB;HRAS;PRKG1;MAP3K5;FGF21;NDUFA5;ACSL1;GCG;TSC1;PRKAB1;SMARCA2;ATP5F1D;SDHB;COX6B1;MAPK13;CREB3;NDUFS6;AKT1S1;ATP5PO;GNAS;PLIN1;MGLL,0,Organismal Systems,Environmental adaptation
276,KEGG_2021_Human,Phosphatidylinositol signaling system,11/97,0.8567202032543103,0.9400124452373684,0,0,0.7463143687707641,0.1154129628532944,PIKFYVE;IMPA1;INPP1;DGKA;INPP5D;INPPL1;ITPR1;PTEN;PLCB1;DGKZ;PLCB2,0,Environmental Information Processing,Signal transduction
277,KEGG_2021_Human,Aminoacyl-tRNA biosynthesis,7/66,0.8666192894349004,0.947583721319822,0,0,0.6924158936086118,0.0991231511928595,HARS1;NARS1;MARS1;YARS1;FARSA;TARS1;DARS1,0,Genetic Information Processing,Translation
278,KEGG_2021_Human,Mannose type O-glycan biosynthesis,2/23,0.8697631471311176,0.9477419120463212,0,0,0.556104399993479,0.0775956654712191,B4GALT1;B4GAT1,0,Metabolism,Glycan biosynthesis and metabolism
279,KEGG_2021_Human,Herpes simplex virus 1 infection,62/498,0.9287956672719134,0.999995408416964,0,0,0.8271166494040385,0.061096223129364,FASLG;TNF;CASP9;PPP1CC;CASP8;AKT2;CASP3;AKT3;IL12B;IKBKG;B2M;PDIA3;IFNGR1;DDX58;IFNGR2;TAP1;TRAF2;TSC1;HLA-A;IRAK4;TNFRSF1A;HLA-E;IFNG;TRAF3;IL1B;LTA;ITGA5;TP53;BIRC2;TLR3;IFNAR1;TLR2;SRC;CFP;C3;C5;IRAK1;CCL5;EIF4EBP1;CCL2;TNFRSF14;FADD;BID;CD74;TNFSF14;STAT2;EIF2AK3;EIF2AK2;PILRB;PILRA;NFKB1;BST2;IL6;MAVS;BCL2;HLA-DRA;FAS;BAX;TAB2;NECTIN2;BCL2L1;NECTIN1,0,Human Diseases,Infectious disease: viral
280,KEGG_2021_Human,Phototransduction,2/28,0.9306997057182912,0.999995408416964,0,0,0.4490295736444316,0.0322486771268856,GNGT1;SAG,0,Organismal Systems,Sensory system
281,KEGG_2021_Human,Various types of N-glycan biosynthesis,3/39,0.938228631130822,0.999995408416964,0,0,0.486329908675799,0.0310091811132379,FUT8;B4GALT1;MAN1A2,0,Metabolism,Glycan biosynthesis and metabolism
282,KEGG_2021_Human,N-Glycan biosynthesis,4/50,0.9469157319756116,0.999995408416964,0,0,0.5073506412261495,0.0276735289750862,ST6GAL1;FUT8;B4GALT1;MAN1A2,0,Metabolism,Glycan biosynthesis and metabolism
